epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
57,2769.63,1.30424,0.91362,1.15745,0.81919,0.79019,0.84458,0.49903,1.41371,0.86857,1.22649,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,2822.23,1.30224,0.9115,1.16248,0.81814,0.7865,0.84103,0.49836,1.40073,0.86694,1.21846,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,2874.67,1.29695,0.91229,1.15858,0.82213,0.77918,0.84269,0.49888,1.41026,0.87836,1.22511,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,2928.17,1.29,0.8968,1.15405,0.79487,0.79898,0.84391,0.49965,1.40608,0.87981,1.22226,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,2981.43,1.27598,0.8828,1.14623,0.81626,0.80083,0.85171,0.50483,1.39968,0.86522,1.21662,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,3034.22,1.28606,0.88429,1.14883,0.80872,0.79354,0.84539,0.50182,1.39995,0.87358,1.21864,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,3087.68,1.28133,0.87638,1.14768,0.82087,0.7839,0.84949,0.50405,1.39747,0.86212,1.21242,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,3140.47,1.28129,0.87279,1.14273,0.82139,0.78501,0.84359,0.50305,1.40159,0.86208,1.21609,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,3192.44,1.27097,0.86964,1.13912,0.80819,0.79839,0.84745,0.50204,1.40588,0.85479,1.21334,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,3244.53,1.27397,0.86893,1.14421,0.82577,0.7877,0.84611,0.50259,1.39991,0.86251,1.21557,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,3298,1.27208,0.86102,1.13688,0.82819,0.79678,0.84551,0.5026,1.39716,0.8589,1.21691,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,3351.56,1.26097,0.85414,1.13368,0.82136,0.79467,0.84173,0.49974,1.39817,0.86297,1.21982,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
